,3.0,25,3,0
21174,3.0,67,67,7
10386,4.0,11,9,0
10563,4.0,11,9,0
8520,3.0,55,43,0
5059,2.0,20,16,0
9257,4.0,11,9,0
12484,4.0,9,9,0
2966,0.0,180,150,0
5349,2.0,20,15,0
16732,4.0,12,10,0
25025,3.0,55,55,60
15778,4.0,18,18,0
8858,3.0,55,43,0
10370,4.0,11,9,0
6811,3.0,80,52,0
11433,4.0,18,18,0
14618,4.0,9,9,0
16647,4.0,18,18,0
29997,3.0,60,60,19
7914,3.0,51,43,0
2530,3.0,50,48,6
4510,2.0,20,15,0
3896,3.0,60,55,0
12258,4.0,18,18,0
11610,4.0,17,14,0
28305,3.0,65,65,20
5855,3.0,80,49,0
14143,4.0,12,12,0
23723,3.0,74,74,22
27659,3.0,67,67,14
26890,3.0,40,36,0
27802,3.0,67,67,15
18558,4.0,12,10,0
17356,4.0,11,8,0
1042,3.0,50,50,13
30009,3.0,60,60,18
16189,4.0,12,12,0
1532,3.0,25,25,4
9996,4.0,11,9,0
9823,4.0,11,9,0
30663,3.0,80,74,2
22135,3.0,140,140,49
26897,3.0,40,40,6
8718,3.0,55,43,0
14091,4.0,6,6,0
10639,4.0,11,9,0
18782,4.0,17,14,0
28008,3.0,67,67,16
31641,3.0,75,71,3
4538,2.0,20,14,0
9639,4.0,11,9,0
14316,4.0,17,14,0
31767,3.0,75,70,4
6138,3.0,80,51,0
29965,3.0,60,60,18
20281,4.0,12,12,0
5945,3.0,80,50,0
1068,3.0,25,25,9
23927,3.0,74,74,25
15959,4.0,11,8,0
12751,4.0,2,2,0
9548,4.0,11,9,0
25910,3.0,44,44,14
18610,4.0,11,8,0
2373,3.0,25,25,10
10889,4.0,9,9,0
3674,3.0,60,47,0
15637,4.0,17,15,0
18634,4.0,6,6,0
27778,3.0,67,67,15
945,3.0,25,25,8
14557,4.0,18,18,0
13723,4.0,17,15,0
322,3.0,50,49,9
2148,3.0,25,25,14
15207,4.0,17,14,0
14171,4.0,1,1,0
24048,3.0,74,74,28
26852,3.0,40,40,14
29306,3.0,60,60,11
27301,3.0,67,67,6
6665,3.0,80,56,0
31030,3.0,80,74,3
23071,3.0,135,135,61
22776,3.0,65,65,16
20389,4.0,17,15,0
23802,3.0,74,74,24
13572,4.0,11,8,0
6338,3.0,80,52,0
5727,3.0,80,49,0
14904,4.0,9,9,0
23096,3.0,70,70,44
9927,4.0,11,9,0
32130,3.0,65,65,4
17239,4.0,2,2,0
31711,3.0,75,70,4
29180,3.0,60,60,10
12373,4.0,11,8,0
13543,4.0,2,2,0
28075,3.0,65,65,21
28746,3.0,60,6,0
6878,3.0,80,52,0
18824,4.0,1,1,0
18216,4.0,6,6,0
24441,3.0,59,59,49
25060,3.0,55,55,61
23609,3.0,74,74,22
28975,3.0,65,65,4
24757,3.0,55,55,62
10525,4.0,11,9,0
6950,3.0,80,52,0
25799,3.0,44,45,11
29915,3.0,60,60,18
27769,3.0,67,67,15
21078,3.0,67,67,7
10490,4.0,11,9,0
4350,3.0,50,50,1
21329,3.0,73,73,27
22984,3.0,135,135,60
11078,4.0,12,10,0
22406,3.0,73,73,38
25058,3.0,55,55,61
24982,3.0,55,55,60
7953,3.0,51,43,0
20040,4.0,11,8,0
3274,0.0,180,151,0
14609,4.0,12,10,0
23863,3.0,74,74,25
15573,4.0,12,12,0
31471,3.0,75,74,5
705,3.0,25,25,7
24786,3.0,55,55,61
1661,3.0,25,25,5
15989,4.0,17,15,0
2264,3.0,25,25,3
31317,3.0,75,74,4
17014,4.0,12,12,0
18242,4.0,18,18,0
13237,4.0,18,18,0
2679,3.0,25,7,0
31314,3.0,75,74,4
13343,4.0,6,6,0
4774,2.0,20,15,0
7269,3.0,46,43,0
6502,3.0,80,53,0
22755,3.0,65,65,17
7361,3.0,46,43,0
23686,3.0,74,74,22
31416,3.0,75,75,4
3930,3.0,60,55,0
8617,3.0,55,43,0
17534,4.0,6,6,0
28211,3.0,65,65,21
2838,0.0,180,150,0
30006,3.0,60,60,18
30584,3.0,80,75,2
5092,2.0,20,17,0
14757,4.0,17,15,0
10928,4.0,17,14,0
23034,3.0,65,65,17
12559,4.0,12,12,0
21665,3.0,73,73,36
20582,4.0,12,10,0
2939,0.0,180,150,0
14667,4.0,18,18,0
1581,3.0,25,25,13
24123,3.0,59,59,46
28310,3.0,65,65,20
17316,4.0,2,2,0
30470,3.0,60,45,0
21576,3.0,67,67,11
8724,3.0,55,43,0
75,3.0,25,25,5
15593,4.0,17,15,0
18565,4.0,12,12,0
5579,3.0,80,49,0
28697,3.0,65,65,15
10069,4.0,11,9,0
17673,4.0,1,1,0
18569,4.0,12,10,0
24303,3.0,59,59,47
27612,3.0,67,67,11
17373,4.0,18,18,0
1353,3.0,25,25,12
16682,4.0,17,15,0
14775,4.0,2,2,0
12027,4.0,18,18,0
10086,4.0,11,9,0
30362,3.0,60,60,18
31996,3.0,65,65,5
13393,4.0,17,15,0
8400,3.0,51,44,0
6260,3.0,80,52,0
20598,4.0,17,15,0
5117,2.0,20,16,0
19802,4.0,2,2,0
20647,3.0,140,138,17
5170,2.0,20,16,0
17668,4.0,2,2,0
20663,3.0,65,65,26
8746,3.0,55,43,0
9241,4.0,11,9,0
2597,3.0,25,2,0
10140,4.0,11,9,0
5947,3.0,80,50,0
17996,4.0,6,6,0
3043,0.0,180,150,0
31312,3.0,75,74,4
8317,3.0,51,44,0
17495,4.0,17,14,0
2048,3.0,25,25,4
3520,0.0,180,152,0
14819,4.0,2,2,0
706,3.0,50,50,11
8967,3.0,55,43,0
11813,4.0,9,9,0
26752,3.0,40,40,14
32017,3.0,65,65,5
17401,4.0,9,9,0
10645,4.0,11,9,0
29291,3.0,60,60,10
14117,4.0,18,18,0
5424,3.0,80,44,0
6974,3.0,80,52,0
17798,4.0,6,6,0
18588,4.0,11,8,0
1548,3.0,25,25,13
30191,3.0,60,60,20
19415,4.0,6,6,0
18909,4.0,6,6,0
21573,3.0,67,67,11
30280,3.0,60,60,19
10284,4.0,11,9,0
17015,4.0,11,8,0
19624,4.0,6,6,0
15601,4.0,1,1,0
30599,3.0,80,74,2
17474,4.0,17,15,0
1084,3.0,50,50,15
5180,2.0,20,16,0
3984,3.0,60,55,0
31189,3.0,80,75,3
20412,4.0,1,1,0
3704,3.0,60,51,0
28355,3.0,65,65,20
20732,3.0,73,73,14
27084,3.0,67,66,3
14273,4.0,17,15,0
102,3.0,25,25,6
15763,4.0,6,6,0
30484,3.0,60,60,8
2570,3.0,25,2,0
24480,3.0,59,59,50
5357,2.0,20,16,0
3724,3.0,60,47,0
21627,3.0,67,67,11
11040,4.0,1,1,0
8302,3.0,51,44,0
23028,3.0,65,65,17
752,3.0,25,25,6
15159,4.0,12,10,0
23679,3.0,74,74,22
29499,3.0,60,60,15
28592,3.0,65,65,21
14913,4.0,12,12,0
8435,3.0,51,44,0
30488,3.0,60,60,7
4246,3.0,50,50,3
25118,3.0,45,39,0
28673,3.0,65,59,0
4117,3.0,60,58,1
11308,4.0,6,6,0
12791,4.0,11,8,0
4178,3.0,60,53,2
2051,3.0,25,25,4
861,3.0,25,25,8
4079,3.0,60,57,1
2426,3.0,25,25,0
7581,3.0,46,43,0
27465,3.0,67,67,7
31213,3.0,75,75,3
4003,3.0,60,56,1
7128,3.0,80,52,0
20251,4.0,6,6,0
6015,3.0,80,50,0
12676,4.0,18,18,0
8500,3.0,55,44,0
8723,3.0,55,43,0
4185,3.0,60,54,2
8349,3.0,51,44,0
31264,3.0,75,75,4
19256,4.0,17,15,0
7539,3.0,46,43,0
26255,3.0,40,40,20
15984,4.0,12,10,0
28394,3.0,65,65,22
10564,4.0,11,9,0
19590,4.0,9,9,0
23966,3.0,74,74,28
28882,3.0,65,65,4
3798,3.0,60,55,0
12883,4.0,2,2,0
14981,4.0,9,9,0
6620,3.0,80,54,0
22254,3.0,67,67,14
10707,4.0,11,9,0
14048,4.0,12,10,0
9334,4.0,11,9,0
5067,2.0,20,14,0
12474,4.0,6,6,0
15098,4.0,17,15,0
8671,3.0,55,43,0
13199,4.0,9,9,0
15446,4.0,2,2,0
21656,3.0,73,73,36
13635,4.0,17,15,0
477,3.0,25,25,8
8513,3.0,55,44,0
21416,3.0,73,73,27
28376,3.0,65,65,22
6553,3.0,80,54,0
28051,3.0,67,67,16
6762,3.0,80,52,0
8558,3.0,55,43,0
17646,4.0,2,2,0
22124,3.0,73,73,35
12812,4.0,12,12,0
8146,3.0,51,44,0
28206,3.0,65,65,21
10442,4.0,11,9,0
2981,0.0,180,150,0
28118,3.0,65,65,21
6884,3.0,80,52,0
20397,4.0,1,1,0
6984,3.0,80,52,0
4504,2.0,20,0,0
10935,4.0,12,10,0
10071,4.0,11,9,0
20079,4.0,18,18,0
13714,4.0,12,12,0
29918,3.0,60,60,18
27827,3.0,67,67,15
16239,4.0,1,1,0
2141,3.0,25,25,3
11170,4.0,17,14,0
16848,4.0,1,1,0
23721,3.0,74,74,22
15254,4.0,12,12,0
11653,4.0,18,18,0
8884,3.0,55,43,0
12096,4.0,1,1,0
5358,2.0,20,16,0
29045,3.0,60,60,9
1604,3.0,25,25,4
15082,4.0,12,10,0
16062,4.0,2,2,0
7368,3.0,46,43,0
5868,3.0,80,50,0
23339,3.0,55,55,62
10950,4.0,17,14,0
6272,3.0,80,52,0
22590,3.0,65,65,17
7444,3.0,46,43,0
4360,3.0,50,50,2
31511,3.0,75,75,4
14604,4.0,1,1,0
411,3.0,25,25,5
8970,4.0,11,9,0
10582,4.0,11,9,0
24244,3.0,59,59,46
9421,4.0,11,9,0
16768,4.0,18,18,0
9213,4.0,11,9,0
5621,3.0,80,49,0
29631,3.0,60,60,18
22719,3.0,65,65,17
23137,3.0,135,135,61
9185,4.0,11,9,0
20000,4.0,2,2,0
20464,4.0,18,18,0
17105,4.0,6,6,0
14025,4.0,6,6,0
25911,3.0,44,44,14
30267,3.0,60,60,19
5962,3.0,80,49,0
30724,3.0,80,74,2
13246,4.0,2,2,0
25027,3.0,55,55,60
2582,3.0,25,2,0
11620,4.0,18,18,0
3800,3.0,60,56,0
3737,3.0,60,51,0
29465,3.0,60,60,17
13375,4.0,9,9,0
21428,3.0,73,73,31
23903,3.0,74,74,25
25364,3.0,45,43,2
23788,3.0,74,74,23
10168,4.0,11,9,0
28352,3.0,65,65,20
22133,3.0,73,73,36
7679,3.0,46,43,0
22279,3.0,140,140,49
18316,4.0,12,10,0
3275,0.0,180,151,0
3997,3.0,60,55,1
6425,3.0,80,52,0
31287,3.0,75,75,4
12062,4.0,17,15,0
4782,2.0,20,15,0
6017,3.0,80,50,0
18337,4.0,6,6,0
27161,3.0,67,67,4
30719,3.0,80,74,2
1924,3.0,50,50,16
28935,3.0,60,60,9
26696,3.0,40,40,14
24544,3.0,55,55,61
17052,4.0,2,2,0
18695,4.0,17,15,0
9350,4.0,11,9,0
14258,4.0,2,2,0
6973,3.0,80,52,0
25124,3.0,45,39,0
90,3.0,25,25,5
17337,4.0,12,10,0
31557,3.0,75,75,4
4511,2.0,20,14,0
16515,4.0,18,18,0
31062,3.0,80,75,3
21320,3.0,73,73,27
14649,4.0,12,12,0
8626,3.0,55,43,0
16902,4.0,17,15,0
20253,4.0,2,2,0
13509,4.0,12,10,0
15495,4.0,1,1,0
13307,4.0,12,12,0
18492,4.0,12,10,0
13502,4.0,17,14,0
17816,4.0,1,1,0
15069,4.0,9,9,0
10693,4.0,11,9,0
19337,4.0,9,9,0
19732,4.0,11,8,0
12720,4.0,18,18,0
22936,3.0,135,135,59
19738,4.0,18,18,0
3981,3.0,60,56,0
9526,4.0,11,9,0
9866,4.0,11,9,0
18028,4.0,9,9,0
16841,4.0,6,6,0
7346,3.0,46,43,0
21535,3.0,140,140,38
7024,3.0,80,52,0
2554,3.0,50,48,8
21418,3.0,140,140,35
19016,4.0,12,12,0
136,3.0,50,45,8
9031,4.0,11,9,0
27577,3.0,67,67,11
8380,3.0,51,44,0
21820,3.0,140,140,48
5458,3.0,80,49,0
20141,4.0,6,6,0
17312,4.0,11,8,0
14541,4.0,9,9,0
26468,3.0,40,40,15
10037,4.0,11,9,0
2954,0.0,180,150,0
7107,3.0,80,53,0
7040,3.0,80,52,0
25400,3.0,45,45,1
27297,3.0,67,67,6
31349,3.0,75,75,4
2609,3.0,25,13,0
1916,3.0,25,25,5
28337,3.0,65,65,21
26052,3.0,40,40,22
10036,4.0,11,9,0
28293,3.0,65,65,20
29515,3.0,60,60,17
17625,4.0,1,1,0
22538,3.0,70,70,41
14421,4.0,6,6,0
14266,4.0,9,9,0
24868,3.0,55,55,60
25402,3.0,45,45,1
8096,3.0,51,44,0
5072,2.0,20,14,0
21944,3.0,73,73,35
30956,3.0,80,75,2
32077,3.0,65,65,5
28981,3.0,65,65,4
17074,4.0,2,2,0
29944,3.0,60,60,17
7766,3.0,46,43,0
3538,0.0,180,152,0
12452,4.0,6,6,0
27304,3.0,67,67,6
26875,3.0,40,23,0
11389,4.0,18,18,0
12771,4.0,6,6,0
3747,3.0,60,51,0
24036,3.0,74,74,28
29520,3.0,60,60,17
20805,3.0,67,67,4
1700,3.0,25,25,5
24182,3.0,59,59,46
19336,4.0,11,8,0
7942,3.0,51,43,0
15879,4.0,17,15,0
17539,4.0,17,14,0
6739,3.0,80,52,0
2281,3.0,50,50,14
20438,4.0,6,6,0
10246,4.0,11,9,0
25851,3.0,44,44,12
21156,3.0,67,67,7
528,3.0,25,25,7
4914,2.0,20,13,0
17118,4.0,2,2,0
8330,3.0,51,45,0
23712,3.0,74,74,22
12145,4.0,12,10,0
26714,3.0,40,40,14
20175,4.0,12,10,0
8365,3.0,51,44,0
13894,4.0,12,10,0
1293,3.0,25,25,12
8449,3.0,51,44,0
15036,4.0,9,9,0
17558,4.0,2,2,0
16435,4.0,12,10,0
13039,4.0,18,18,0
21115,3.0,140,140,26
22206,3.0,67,67,14
17517,4.0,17,14,0
18608,4.0,1,1,0
28502,3.0,65,65,22
16849,4.0,12,12,0
21494,3.0,73,73,35
24849,3.0,55,55,60
434,3.0,25,25,6
18307,4.0,1,1,0
15817,4.0,9,9,0
12147,4.0,1,1,0
15515,4.0,17,14,0
11856,4.0,11,8,0
11209,4.0,6,6,0
8282,3.0,51,44,0
18989,4.0,1,1,0
31309,3.0,75,74,4
12546,4.0,17,15,0
11684,4.0,2,2,0
24047,3.0,74,74,28
21476,3.0,73,73,36
687,3.0,25,25,7
22572,3.0,65,65,17
12597,4.0,2,2,0
389,3.0,25,25,5
21890,3.0,73,73,35
11545,4.0,17,15,0
26634,3.0,40,40,15
28177,3.0,65,65,20
27237,3.0,67,67,6
4744,2.0,20,14,0
17672,4.0,17,15,0
20070,4.0,17,15,0
22611,3.0,65,65,17
1789,3.0,50,50,18
11537,4.0,11,8,0
8338,3.0,51,44,0
28964,3.0,65,64,4
11669,4.0,11,8,0
20111,4.0,1,1,0
6754,3.0,80,56,0
31892,3.0,65,65,6
17405,4.0,1,1,0
24794,3.0,55,55,61
19181,4.0,12,12,0
3323,0.0,180,152,0
4840,2.0,20,14,0
26146,3.0,40,40,21
8602,3.0,55,43,0
16527,4.0,17,14,0
27061,3.0,67,67,2
15155,4.0,12,12,0
31491,3.0,75,75,4
4385,3.0,50,49,0
29868,3.0,60,60,18
20314,4.0,12,12,0
16208,4.0,17,14,0
4410,3.0,50,49,0
162,3.0,25,25,4
8299,3.0,51,44,0
1776,3.0,25,25,13
30583,3.0,80,75,2
24280,3.0,59,59,46
65,3.0,25,0,0
18247,4.0,11,8,0
534,3.0,25,25,7
12504,4.0,12,12,0
15606,4.0,12,12,0
21833,3.0,73,73,35
4446,3.0,50,21,0
3167,0.0,180,151,0
25479,3.0,45,45,1
26993,3.0,67,60,2
143,3.0,25,20,4
16736,4.0,17,14,0
28930,3.0,60,60,9
28879,3.0,65,65,4
14314,4.0,1,1,0
28032,3.0,65,65,18
23073,3.0,65,65,16
24135,3.0,74,74,31
26159,3.0,40,40,21
20406,4.0,12,10,0
9599,4.0,11,9,0
9810,4.0,11,9,0
12012,4.0,6,6,0
9574,4.0,11,9,0
24203,3.0,59,59,46
12321,4.0,12,10,0
1391,3.0,25,25,3
163,3.0,50,45,8
15347,4.0,2,2,0
19029,4.0,9,9,0
7955,3.0,51,43,0
14373,4.0,1,1,0
9310,4.0,11,9,0
18536,4.0,12,10,0
6243,3.0,80,52,0
7902,3.0,51,43,0
5845,3.0,80,49,0
19875,4.0,11,8,0
21847,3.0,140,140,46
18733,4.0,6,6,0
29674,3.0,60,60,19
27464,3.0,67,67,7
21520,3.0,140,140,38
4967,2.0,20,13,0
9547,4.0,11,9,0
18834,4.0,2,2,0
4765,2.0,20,14,0
12741,4.0,1,1,0
12230,4.0,11,8,0
938,3.0,25,25,4
19829,4.0,1,1,0
5284,2.0,20,16,0
19089,4.0,18,18,0
27302,3.0,67,67,6
19654,4.0,12,12,0
12760,4.0,6,6,0
22039,3.0,140,140,48
2147,3.0,25,25,3
29526,3.0,60,60,17
27347,3.0,67,67,6
19510,4.0,1,1,0
17652,4.0,12,12,0
12069,4.0,2,2,0
24265,3.0,59,59,46
23882,3.0,74,74,27
24681,3.0,55,55,60
12076,4.0,11,8,0
7624,3.0,46,43,0
20414,4.0,11,8,0
10631,4.0,11,9,0
18241,4.0,1,1,0
7856,3.0,51,43,0
16947,4.0,1,1,0
10940,4.0,17,15,0
13029,4.0,17,14,0
25489,3.0,45,45,1
19492,4.0,6,6,0
27280,3.0,67,67,6
23468,3.0,74,74,13
8705,3.0,55,43,0
31858,3.0,65,65,6
18156,4.0,17,15,0
6303,3.0,80,52,0
14777,4.0,18,18,0
3611,3.0,60,38,0
16670,4.0,17,14,0
1802,3.0,25,25,5
2958,0.0,180,150,0
17987,4.0,2,2,0
26059,3.0,40,40,22
10516,4.0,11,9,0
12154,4.0,9,9,0
23184,3.0,65,65,17
31075,3.0,80,74,3
25558,3.0,45,45,1
10835,4.0,6,6,0
18829,4.0,12,12,0
7352,3.0,46,43,0
5559,3.0,80,49,0
3619,3.0,60,37,0
23993,3.0,74,74,28
11623,4.0,1,1,0
31944,3.0,65,65,6
4467,3.0,50,13,0
22758,3.0,65,65,17
23302,3.0,125,124,20
23530,3.0,74,74,14
3812,3.0,60,56,0
24071,3.0,74,74,30
16942,4.0,2,2,0
20310,4.0,18,18,0
3,3.0,25,25,2
27141,3.0,67,67,6
15787,4.0,2,2,0
3042,0.0,180,150,0
30722,3.0,80,74,2
27085,3.0,67,66,3
3523,0.0,180,152,0
9331,4.0,11,9,0
14235,4.0,12,10,0
10131,4.0,11,9,0
20003,4.0,17,14,0
29775,3.0,60,60,19
23316,3.0,60,59,3
639,3.0,25,25,7
26773,3.0,40,40,14
25941,3.0,40,40,22
9853,4.0,11,9,0
10610,4.0,11,9,0
26682,3.0,40,40,14
20360,4.0,9,9,0
12822,4.0,1,1,0
13120,4.0,12,12,0
32132,3.0,65,65,4
11092,4.0,18,18,0
26086,3.0,40,40,22
14989,4.0,1,1,0
22115,3.0,73,73,35
16793,4.0,1,1,0
3095,0.0,180,151,0
1403,3.0,25,25,3
9769,4.0,11,9,0
915,3.0,25,25,8
31853,3.0,65,65,7
23683,3.0,74,74,22
26199,3.0,40,40,21
11540,4.0,12,10,0
20451,4.0,2,2,0
25950,3.0,40,40,22
25782,3.0,44,45,12
15999,4.0,17,14,0
3569,0.0,180,153,0
16974,4.0,12,10,0
384,3.0,25,25,6
16788,4.0,2,2,0
16047,4.0,11,8,0
5915,3.0,80,50,0
1272,3.0,25,25,11
12717,4.0,12,10,0
4755,2.0,20,15,0
14216,4.0,18,18,0
28224,3.0,65,65,21
20877,3.0,67,67,4
11083,4.0,17,15,0
11430,4.0,12,10,0
31518,3.0,75,75,4
26077,3.0,40,40,22
8401,3.0,51,44,0
7440,3.0,46,43,0
1415,3.0,25,25,3
29735,3.0,60,60,19
26157,3.0,40,40,21
7662,3.0,46,43,0
3102,0.0,180,150,0
1810,3.0,50,50,18
14938,4.0,6,6,0
18111,4.0,17,14,0
24914,3.0,55,55,60
12109,4.0,11,8,0
14977,4.0,17,15,0
1663,3.0,50,50,18
22761,3.0,65,65,17
18197,4.0,1,1,0
19645,4.0,9,9,0
14970,4.0,9,9,0
19070,4.0,1,1,0
12384,4.0,11,8,0
12226,4.0,17,14,0
8062,3.0,51,44,0
5223,2.0,20,16,0
11881,4.0,12,10,0
28779,3.0,65,61,2
2421,3.0,25,25,8
19551,4.0,18,18,0
13847,4.0,11,8,0
9230,4.0,11,9,0
2507,3.0,25,23,1
940,3.0,50,50,11
28199,3.0,65,65,21
29692,3.0,60,60,19
1488,3.0,25,25,12
22914,3.0,65,65,16
5339,2.0,20,15,0
31018,3.0,80,75,2
2895,0.0,180,150,0
556,3.0,50,50,12
17035,4.0,1,1,0
9114,4.0,11,9,0
28510,3.0,65,65,21
31870,3.0,65,65,8
27734,3.0,67,67,14
32261,3.0,55,54,2
17101,4.0,1,1,0
15838,4.0,11,8,0
27974,3.0,67,67,16
15083,4.0,2,2,0
6159,3.0,80,51,0
17583,4.0,17,14,0
26231,3.0,40,40,15
57,3.0,25,0,0
6764,3.0,80,52,0
24971,3.0,55,55,60
12645,4.0,17,15,0
14655,4.0,1,1,0
31823,3.0,65,65,8
19340,4.0,2,2,0
31461,3.0,75,75,4
1729,3.0,50,50,19
29189,3.0,60,60,10
24462,3.0,59,59,49
7590,3.0,46,43,0
1773,3.0,25,25,13
19466,4.0,1,1,0
5722,3.0,80,49,0
15270,4.0,2,2,0
6501,3.0,80,53,0
2086,3.0,50,50,17
11969,4.0,12,10,0
28147,3.0,65,65,21
2273,3.0,25,25,3
22888,3.0,135,135,60
21330,3.0,67,67,8
5602,3.0,80,49,0
5841,3.0,80,49,0
23253,3.0,65,65,18
16026,4.0,9,9,0
17190,4.0,12,12,0
347,3.0,25,25,6
31703,3.0,75,70,4
19973,4.0,12,12,0
23844,3.0,74,74,23
6418,3.0,80,52,0
20174,4.0,6,6,0
25323,3.0,45,44,1
10047,4.0,11,9,0
30318,3.0,60,60,19
25002,3.0,55,55,60
28527,3.0,65,65,22
8985,4.0,11,9,0
18777,4.0,6,6,0
19911,4.0,12,10,0
26155,3.0,40,40,21
839,3.0,25,25,4
16256,4.0,11,8,0
18912,4.0,1,1,0
26745,3.0,40,40,14
10228,4.0,11,9,0
2359,3.0,50,50,11
12889,4.0,12,12,0
7276,3.0,46,43,0
14498,4.0,6,6,0
29290,3.0,60,60,10
12087,4.0,11,8,0
14780,4.0,1,1,0
5275,2.0,20,16,0
24527,3.0,55,55,61
22216,3.0,140,140,50
8386,3.0,51,44,0
14993,4.0,6,6,0
4287,3.0,50,50,4
3662,3.0,60,41,0
28113,3.0,65,65,21
29379,3.0,60,60,14
6825,3.0,80,52,0
11171,4.0,17,15,0
7159,3.0,80,52,0
7193,3.0,55,43,0
25582,3.0,45,45,1
9888,4.0,11,9,0
16191,4.0,9,9,0
6874,3.0,80,52,0
2717,0.0,180,151,0
9515,4.0,11,9,0
12825,4.0,9,9,0
25294,3.0,45,45,1
3700,3.0,60,51,0
15407,4.0,1,1,0
18110,4.0,18,18,0
3290,0.0,180,151,0
15024,4.0,11,8,0
7412,3.0,46,43,0
11673,4.0,2,2,0
3097,0.0,180,150,0
12144,4.0,6,6,0
7688,3.0,46,43,0
6998,3.0,80,52,0
3681,3.0,60,46,0
7162,3.0,80,53,0
14061,4.0,1,1,0
8161,3.0,51,44,0
13059,4.0,2,2,0
31039,3.0,80,74,3
16969,4.0,1,1,0
29341,3.0,60,60,12
21176,3.0,73,73,23
14897,4.0,1,1,0
11419,4.0,12,10,0
12148,4.0,18,18,0
1969,3.0,50,50,17
31514,3.0,75,75,4
14799,4.0,18,18,0
22793,3.0,70,70,42
10413,4.0,11,9,0
2793,0.0,180,150,0
29963,3.0,60,60,18
22705,3.0,135,135,60
11327,4.0,12,12,0
1247,3.0,25,25,8
20771,3.0,73,73,15
15365,4.0,11,8,0
31631,3.0,75,74,4
28567,3.0,65,65,20
3686,3.0,60,45,0
15919,4.0,2,2,0
3859,3.0,60,56,0
5714,3.0,80,49,0
16286,4.0,17,15,0
3165,0.0,180,151,0
12044,4.0,9,9,0
13761,4.0,6,6,0
24968,3.0,55,55,60
18327,4.0,12,10,0
1643,3.0,25,25,4
13532,4.0,2,2,0
13158,4.0,2,2,0
3413,0.0,180,152,0
5475,3.0,80,49,0
11612,4.0,1,1,0
10383,4.0,11,9,0
5597,3.0,80,49,0
10318,4.0,11,9,0
20201,4.0,17,14,0
23553,3.0,74,74,19
7963,3.0,51,43,0
19175,4.0,2,2,0
14420,4.0,9,9,0
12794,4.0,12,10,0
5274,2.0,20,16,0
13732,4.0,18,18,0
14805,4.0,9,9,0
18230,4.0,1,1,0
13434,4.0,1,1,0
1125,3.0,25,25,10
28889,3.0,65,65,4
1451,3.0,25,25,4
1915,3.0,50,50,18
14270,4.0,1,1,0
5960,3.0,80,49,0
20620,4.0,17,15,0
26869,3.0,40,40,14
7542,3.0,46,43,0
19728,4.0,17,14,0
22564,3.0,135,135,60
28437,3.0,65,65,22
25307,3.0,45,44,1
10374,4.0,11,9,0
12445,4.0,18,18,0
16532,4.0,9,9,0
11715,4.0,6,6,0
21968,3.0,73,73,35
28044,3.0,65,65,18
12237,4.0,17,14,0
22745,3.0,70,70,42
20055,4.0,2,2,0
30883,3.0,80,75,2
24490,3.0,59,59,51
7464,3.0,46,43,0
23326,3.0,74,73,6
17181,4.0,9,9,0
24833,3.0,55,55,63
4891,2.0,20,14,0
32267,3.0,65,64,4
19280,4.0,12,12,0
1013,3.0,25,25,6
6702,3.0,80,56,0
3640,3.0,60,39,0
10983,4.0,17,14,0
7195,3.0,55,43,0
31159,3.0,75,75,3
12190,4.0,2,2,0
32086,3.0,65,65,5
7318,3.0,46,43,0
27105,3.0,67,66,3
26982,3.0,67,62,2
24597,3.0,55,55,61
21411,3.0,67,67,9
20354,4.0,18,18,0
24970,3.0,55,55,60
6073,3.0,80,50,0
7956,3.0,51,43,0
7236,3.0,46,43,0
22857,3.0,65,65,16
18495,4.0,18,18,0
24574,3.0,55,55,59
23141,3.0,70,70,43
29869,3.0,60,60,18
1397,3.0,25,25,3
21004,3.0,140,140,25
27961,3.0,67,67,16
11468,4.0,17,15,0
15716,4.0,12,12,0
25038,3.0,55,55,38
28379,3.0,65,65,22
26426,3.0,40,40,15
1478,3.0,25,25,4
21690,3.0,67,67,14
16771,4.0,1,1,0
16283,4.0,1,1,0
22328,3.0,73,73,38
10017,4.0,11,9,0
17303,4.0,6,6,0
25697,3.0,45,45,8
25446,3.0,45,45,1
13579,4.0,17,14,0
21138,3.0,67,67,7
30460,3.0,60,31,0
25463,3.0,45,45,1
20627,4.0,2,2,0
7940,3.0,51,43,0
14642,4.0,12,10,0
5642,3.0,80,49,0
23251,3.0,135,135,62
8390,3.0,51,44,0
6532,3.0,80,53,0
9474,4.0,11,9,0
21823,3.0,140,140,48
30671,3.0,80,74,2
28939,3.0,65,64,5
5812,3.0,80,49,0
13236,4.0,1,1,0
28604,3.0,65,65,21
26946,3.0,65,13,0
6629,3.0,80,53,0
13866,4.0,17,15,0
12745,4.0,1,1,0
1905,3.0,25,25,13
15793,4.0,12,12,0
11167,4.0,2,2,0
12325,4.0,17,14,0
17244,4.0,1,1,0
39,3.0,25,7,0
22768,3.0,135,135,60
14570,4.0,17,15,0
28435,3.0,65,65,22
5251,2.0,20,16,0
1885,3.0,50,50,18
18481,4.0,12,10,0
2109,3.0,25,25,13
1910,3.0,25,25,5
2639,3.0,25,1,0
12948,4.0,12,10,0
9002,4.0,11,9,0
3544,0.0,180,152,0
8237,3.0,51,44,0
31516,3.0,75,75,4
17598,4.0,11,8,0
22371,3.0,67,67,14
4139,3.0,60,54,2
